id,name,table_bookings,online_ordering,location,rating,votes,phone,restaurant_type,restaurant_operation,popular_dishes,cuisines_offered,primary_cuisine,dining_cost
51288,Blend - Royal Orchid Suites,No,No,Chinatown,3.4 /5,16.0,"080 42512345
 9731137788",Casual Dining,Dine-out,1.0,2.0,Chinese,1.0
26621,Here & Now,No,No,East Village,4.6/5,1587.0, 9108790611,Cafe,Cafes,7.0,4.0,Snacks,1.0
22795,Food Times,Yes,No,Midtown,,0.0," 9611282785,  9945052352",Takeaway,Delivery,1.0,2.0,American,0.0
36245,Sri Sharana Basaveshwara Khanavali,No,No,Lower Manhattan,,0.0, 9743806316,Quick Bites,Delivery,1.0,1.0,Mexican,0.0
819,Vybhava,No,No,Chelsea,3.8/5,39.0, 8026653198,,Dine-out,3.0,2.0,Mexican,0.0
16670,Sri Udupi Park,Yes,No,East Village,4.0/5,64.0, 9632765444,Casual Dining,Delivery,1.0,4.0,Mexican,0.0
41944,Sonu Ki Sweety Da Dhabha,No,No,Staten and Ellis Islands,,, 9513085537,Quick Bites,Dine-out,1.0,1.0,American,0.0
9907,Spicy World,Yes,No,Midtown,3.4/5,7.0, 9008485177,Takeaway,Delivery,,1.0,American,0.0
7025,Punjabi Twist,Yes,No,Staten and Ellis Islands,4.1/5,141.0," 9591325180,  9899370250",Quick Bites,Delivery,7.0,1.0,American,0.0
37273,Aroma Fine Dine,Yes,Yes,East Village,4.0 /5,126.0," 9513888632
 9945845334",Casual Dining,Dine-out,4.0,4.0,American,1.0
18238,Sultan's Burger,No,No,Greenwich,2.8/5,21.0, 9341772727,Delivery,Delivery,1.0,2.0,Italian,1.0
36779,Shanmukha,Yes,No,Tribeca,4.0 /5,788.0,080 49652639,Casual Dining,Dine-out,7.0,4.0,Italian,1.0
34564,Basava Hotel,No,No,Lower Manhattan,,0.0, 9986395777,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
20552,late100,No,No,Lower Manhattan,,0.0," 9035674578,  9901067717",Delivery,Delivery,1.0,2.0,American,0.0
19537,Bhukkhad Baba,Yes,No,Midtown,3.6/5,132.0, 6361316696,Quick Bites,Delivery,2.0,2.0,American,0.0
20821,Sri Krishna Delight,No,No,Lower Manhattan,,0.0, 7829117777,Quick Bites,Delivery,1.0,2.0,American,0.0
1790,Udupi Park Inn,No,No,Midtown,,0.0, 9731777510,Quick Bites,Delivery,1.0,3.0,Mexican,0.0
20586,Hungry Stone,Yes,No,Tribeca,,0.0, 9886014624,Takeaway,Delivery,1.0,4.0,American,0.0
20679,Amjad Bhai's Star Hotel - Home Food Only,No,No,Lower Manhattan,NEW,0.0, 9945367360,Quick Bites,Delivery,1.0,2.0,American,0.0
41902,Master Chinese Street,No,No,Staten and Ellis Islands,,0.0, 8660190262,Quick Bites,Dine-out,1.0,2.0,Chinese,0.0
18823,Sunny Side Bistro,No,No,Greenwich,3.7/5,69.0, 9916842131,Cafe,Dine-out,1.0,2.0,Snacks,1.0
37315,Bisimillah Biriyani's & Kebab's,No,No,Lower Manhattan,3.3 /5,6.0," 8050077699
 9731841212",Quick Bites,Dine-out,1.0,2.0,Italian,0.0
29678,Grigliato,Yes,No,East Village,3.9 /5,717.0,"080 25726660, 080 65704412",Casual Dining,Delivery,7.0,4.0,Italian,1.0
30082,Cafe Medley,Yes,No,Tribeca,,1063.0," 8041160865,  9845141475",Cafe,Delivery,7.0,3.0,Snacks,1.0
21306,Dr. Sheesha,No,Yes,Midtown,4.2 /5,1466.0,080 49653341,Cafe,Dine-out,7.0,4.0,Snacks,1.0
8658,Ambur Star Dum Burger,Yes,No,Chelsea,3.4/5,17.0," 7200110202,  9840017416",Quick Bites,Delivery,1.0,1.0,Italian,0.0
28118,Kakatiya's,Yes,No,East Village,3.1/5,6.0, 9900026091,Quick Bites,Delivery,1.0,2.0,Mexican,0.0
34597,Chai Makhan,No,No,Lower Manhattan,,0.0, 7022287907,Quick Bites,Dine-out,1.0,3.0,American,0.0
51553,Ande Ka Funda,No,No,Chinatown,3.1 /5,8.0, 9538914430,Quick Bites,Dine-out,1.0,3.0,American,0.0
33017,Cafe Medley,Yes,No,Tribeca,4.2 /5,1065.0," 8041160865,  9845141475",Cafe,Delivery,,,Snacks,1.0
20370,Grills And Tandoor,Yes,Yes,Tribeca,3.7/5,109.0," 8910378576, 080 43761888",Casual Dining,Delivery,7.0,2.0,American,1.0
2481,Fusion Theory,No,Yes,Chelsea,NEW,0.0,080 49653171,Casual Dining,Buffet,7.0,5.0,,1.0
18671,Bricklane,No,Yes,Greenwich,4.2/5,1633.0,"080 42415505,  7899383979",Casual Dining,Dine-out,,3.0,Italian,1.0
19436,Brews N Bites,Yes,No,Chelsea,2.9/5,62.0," 9886791151,  9886439454",Quick Bites,Cafes,2.0,3.0,Chinese,1.0
22234,The Chervil,Yes,No,Midtown,4.1/5,232.0," 9742891444,  9742890444",Casual Dining,Delivery,7.0,2.0,American,1.0
18871,Gundappa Donne Burger,Yes,No,Greenwich,2.5/5,90.0, 9880023409,Quick Bites,Dine-out,6.0,1.0,Italian,0.0
17088,Bengaluru House,Yes,No,East Village,2.6/5,21.0," 9986645588,  7338068993",Casual Dining,Dine-out,1.0,1.0,Mexican,1.0
2374,Padosi Apke Apne,No,No,Midtown,NEW,0.0," 8277759447,  8041204747",Quick Bites,Dine-out,1.0,3.0,Mexican,0.0
17565,The Teal Door Cafe,Yes,No,Greenwich,4.2/5,,080 49653146,Cafe,Cafes,7.0,2.0,Snacks,1.0
19962,Trippy Paradise,Yes,No,Lower Manhattan,2.6/5,60.0," 9886525634,  7406615506",Cafe,Delivery,1.0,1.0,Snacks,1.0
20591,Gharelu Zaika,Yes,No,Midtown,3.7/5,22.0, 9916122646,Delivery,Delivery,1.0,1.0,American,0.0
42152,Chiller's Nation - Iris Inn,No,No,Staten and Ellis Islands,2.9 /5,27.0,"080 67369999
 9035016960",Bar,Drinks & nightlife,1.0,3.0,American,1.0
17208,Nandhanam Restaurant,Yes,No,East Village,3.7/5,7.0, 8310884153,Quick Bites,Dine-out,,2.0,Mexican,0.0
20639,Chawla's 2 Online.com,Yes,No,East Village,,0.0, 7065123000,Delivery,Delivery,1.0,1.0,American,1.0
51591,Donne Burger Mane,Yes,No,Chinatown,3.5 /5,51.0,,Quick Bites,Dine-out,1.0,1.0,Italian,0.0
51363,Nandi Mess - Feel Like Mom's,Yes,No,Chinatown,3.7 /5,31.0," 8668176616
 9590093434",Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
17250,Hotel Palace,Yes,No,East Village,3.7/5,24.0, 9738876305,Quick Bites,Dine-out,1.0,2.0,Italian,0.0
7604,Happy Eats,Yes,No,Chinatown,NEW,0.0, 8971567443,Delivery,Delivery,1.0,2.0,American,0.0
27790,Kopper Kadai,Yes,Yes,Tribeca,4.1/5,," 8147957515,  8951958515",Casual Dining,Delivery,7.0,2.0,American,1.0
31962,Mongolian Kitchen,No,No,Lower Manhattan,3.8 /5,30.0, 9513409686,,Dine-out,1.0,2.0,Chinese,0.0
51417,Swadishta,No,No,Chinatown,3.4 /5,7.0, 8310870344,Quick Bites,Dine-out,1.0,3.0,Mexican,0.0
36000,Truffles,No,No,Tribeca,4.7 /5,14723.0,080 49652818,Cafe,Delivery,7.0,4.0,Snacks,1.0
45319,Chai Cafe,No,No,Greenwich,3.9 /5,49.0, 9620644111,Cafe,Delivery,5.0,1.0,Snacks,0.0
40542,Cafe Coffee Day,Yes,No,Staten and Ellis Islands,3.6 /5,97.0," 9071380515
 7259252319",Cafe,Cafes,7.0,1.0,Snacks,1.0
23673,MDP Coffee House,No,No,Chelsea,3.8/5,37.0, 9741736349,Quick Bites,Dine-out,4.0,1.0,Mexican,0.0
16661,Azimmo Treat,Yes,No,East Village,3.8/5,41.0, 8861752567,Casual Dining,Delivery,1.0,2.0,American,1.0
2897,Willys Top Cafe,Yes,No,Chelsea,4.0/5,308.0," 7795808555, 00 09176703991",Cafe,Delivery,7.0,3.0,Snacks,1.0
23329,Marenahalli Donne Biriyani,Yes,No,Midtown,3.9/5,261.0, 9740682049,Quick Bites,Dine-out,1.0,2.0,Italian,0.0
1162,Zhang's - Chinese Restaurant,Yes,No,Midtown,4.1/5,586.0,"080 26595988, 080 26596420",,Delivery,7.0,2.0,Chinese,1.0
10585,New South Corner,Yes,No,Lower Manhattan,3.7/5,20.0," 9964564245,  9986468077",Quick Bites,Dine-out,1.0,3.0,Mexican,0.0
41673,Lemon - The Lounge Bar,No,No,Staten and Ellis Islands,3.1 /5,12.0,"080 43111558
 9663571144",Casual Dining,Dine-out,1.0,3.0,American,1.0
51175,Vishal Hotel,No,No,Chinatown,,0.0, 8147639848,Casual Dining,Dine-out,1.0,1.0,Mexican,1.0
7200,Hyderabad Cuisine Multicuisine Restaurant,No,No,Chinatown,3.7/5,198.0,"080 43712054,  7338330336",Casual Dining,Delivery,7.0,3.0,American,1.0
36875,Urban Spoon Buffet Restaurant,No,Yes,Tribeca,3.5 /5,32.0," 9900178610
 9900178608",Casual Dining,Dine-out,1.0,2.0,American,1.0
51650,Windmills Craftworks,No,No,Chinatown,4.6 /5,5954.0, 8880233322,Microbrewery,Drinks & nightlife,7.0,3.0,American,1.0
37345,David's Kitchen,Yes,No,Lower Manhattan,3.6 /5,14.0," 9035721005
 8880550888",Quick Bites,Dine-out,1.0,3.0,American,0.0
2414,Swad Punjab Da,Yes,No,Lower Manhattan,3.7/5,41.0, 7411990692,Quick Bites,Dine-out,,1.0,American,0.0
8072,Fashion Knack Cafe,No,No,Chinatown,3.7/5,18.0, 7024541064,Cafe,Dine-out,1.0,3.0,Snacks,0.0
37316,SS Hot Dhum Briyani Point,No,No,Lower Manhattan,,0.0," 7892293634
 8553137892",Quick Bites,Dine-out,1.0,3.0,American,0.0
26747,Dadi's Dum Burger,Yes,Yes,Lower Manhattan,4.1/5,2726.0," 7090999991,  7090599999",Casual Dining,Delivery,7.0,3.0,Italian,1.0
9123,Swaadam Veg,Yes,No,Lower Manhattan,3.6/5,, 8049994999,,Delivery,1.0,2.0,Mexican,0.0
21665,New Farm Fresh,No,No,Lower Manhattan,3.6 /5,34.0," 8884062000,  8884632000",Quick Bites,Dine-out,1.0,2.0,Italian,1.0
16196,AM's Cafe Recreate,Yes,No,Lower Manhattan,3.3/5,8.0, 8151994019,Takeaway,Delivery,1.0,2.0,Chinese,0.0
35996,Tella Tales,Yes,No,Tribeca,4.2 /5,414.0, 8792110657,Cafe,Delivery,7.0,3.0,Snacks,1.0
30543,Al Hayath,No,No,Lower Manhattan,3.5 /5,16.0, 9342577103,Quick Bites,Delivery,1.0,2.0,American,0.0
21312,Churchill's,Yes,Yes,Midtown,4.1 /5,1411.0," 9035475040,  9845033470",Casual Dining,Dine-out,7.0,,American,1.0
10641,Namma Kadai,No,No,Lower Manhattan,,4.0, 7829057095,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
8125,PK Perk,Yes,No,Staten and Ellis Islands,NEW,0.0, 9945398372,Dhaba,Dine-out,1.0,,American,0.0
21671,Desi Adda,No,No,Lower Manhattan,3.3 /5,22.0," 8792806346,  8095558752",Quick Bites,Dine-out,1.0,2.0,American,0.0
18185,The Pizza Bakery,Yes,Yes,Greenwich,4.8/5,1724.0,080 49652968,Casual Dining,Delivery,7.0,3.0,Italian,1.0
51572,Mad Kitchen,No,No,Chinatown,3.3 /5,6.0, 8880761777,Quick Bites,Dine-out,1.0,2.0,American,0.0
2512,Cafe Ajfan,Yes,No,Chelsea,4.2/5,261.0," 7022022107,  9606791771",Cafe,Cafes,7.0,3.0,Snacks,1.0
17107,Sri Udupi Park,Yes,No,East Village,4.0/5,64.0, 9632765444,Casual Dining,Dine-out,1.0,4.0,Mexican,0.0
50845,Happy Singh,Yes,No,Chinatown,3.8 /5,515.0," 9742266961
080 28029668",Casual Dining,Delivery,7.0,2.0,Chinese,1.0
29044,5th Main Cafe,No,No,East Village,3.5 /5,15.0, 9886335005,Cafe,Dine-out,1.0,2.0,Snacks,0.0
29654,El Salver,Yes,Yes,Lower Manhattan,3.9 /5,74.0, 9916802277,,Delivery,1.0,3.0,American,1.0
33312,Truffles,No,No,Tribeca,4.7 /5,14717.0,080 49652818,Cafe,Delivery,7.0,4.0,Snacks,1.0
46101,Bob's Bar,No,No,Greenwich,4.3 /5,548.0, 7899025176,Bar,Pubs and bars,7.0,2.0,Mexican,1.0
26728,99 Variety Nachos and Pav Bhaji,Yes,No,East Village,4.0/5,101.0, 9741792035,Quick Bites,Delivery,1.0,3.0,Mexican,0.0
33215,Chawla's 2 Online.com,Yes,No,East Village,,0.0, 7065123000,Delivery,Delivery,1.0,1.0,American,1.0
35317,Naati Manae,Yes,Yes,Tribeca,3.9 /5,485.0,"080 41116661
080 41136661",Casual Dining,Delivery,7.0,4.0,American,1.0
50824,Southern Spice,Yes,No,Chinatown,2.6 /5,382.0," 8197177775
 8197277775",Casual Dining,Delivery,,4.0,American,1.0
31724,New York Star Biriyani,No,No,Lower Manhattan,3.4 /5,7.0, 9620871987,Quick Bites,Dine-out,1.0,3.0,Italian,0.0
10432,Royal Paris,Yes,No,Lower Manhattan,3.9/5,68.0,"080 26845444, 080 26846444",Casual Dining,Dine-out,2.0,3.0,American,1.0
32853,Hotel Reddy Bhavan,Yes,No,East Village,3.4 /5,11.0, 9845111989,Quick Bites,Delivery,1.0,4.0,Italian,0.0
23704,GFC Burger,Yes,No,Lower Manhattan,,0.0, 9066431367,,Dine-out,1.0,1.0,Italian,0.0
35508,Sri Nandi Grand,Yes,No,Lower Manhattan,3.4 /5,7.0, 9513617161,Quick Bites,Delivery,1.0,2.0,American,0.0
32163,Hungry Hippie,No,Yes,Tribeca,4.3 /5,1471.0,080 49653231,Cafe,Cafes,7.0,4.0,Snacks,1.0
51380,Nisarga Restaurant,Yes,No,Chinatown,3.4 /5,6.0, 9620726727,Quick Bites,Dine-out,1.0,2.0,American,0.0
40598,Desi Chai,Yes,No,Staten and Ellis Islands,,0.0," 8043020905
 9945737438",Cafe,Delivery,1.0,3.0,Snacks,0.0
9461,Sunny Cafe & Kitchen,Yes,Yes,East Village,3.8/5,499.0,080 49653055,Cafe,Delivery,7.0,4.0,Snacks,1.0
51215,Dil Se Dilli,Yes,No,Chinatown,3.8 /5,282.0," 9591790375
080 28410555",Casual Dining,Dine-out,7.0,2.0,American,1.0
41707,Canopus Multicuisine Restaurant,Yes,No,Staten and Ellis Islands,NEW,0.0, 7349423232,Casual Dining,Dine-out,1.0,4.0,American,1.0
33367,Nanna Munna Paratha House,No,No,Lower Manhattan,3.6 /5,20.0," 9538759162,  9980343629",Quick Bites,Delivery,1.0,1.0,American,0.0
44762,Smally's Resto Cafe,Yes,No,Greenwich,4.1 /5,424.0,"080 48149349
 7829066633",Cafe,Cafes,7.0,5.0,Snacks,1.0
18898,Happenwell Cafe Lounge,No,No,Greenwich,NEW,0.0, 8296541227,Quick Bites,Dine-out,1.0,4.0,American,0.0
31191,Paratha Plaza,Yes,No,Tribeca,3.9 /5,41.0,080 40978174,Quick Bites,Dine-out,1.0,1.0,American,0.0
9464,Vyanjan,Yes,No,Lower Manhattan,3.9/5,201.0, 9916937446,Quick Bites,Delivery,7.0,2.0,American,0.0
29105,Cafe 221B,Yes,Yes,Lower Manhattan,3.7 /5,49.0," 7899022907,  9895765188",Cafe,Dine-out,1.0,2.0,Snacks,0.0
8263,"3B's - Buddies, Bar & Barbecues",No,Yes,Lower Manhattan,4.4/5,1149.0, 8880088696,Casual Dining,Buffet,7.0,4.0,American,1.0
18781,The Mad Teapot,No,Yes,Greenwich,4.1/5,289.0,080 40931683,Cafe,Dine-out,7.0,1.0,Snacks,1.0
35122,Yum In My Tum,Yes,No,Lower Manhattan,4.2 /5,120.0, 9108084789,Quick Bites,,7.0,4.0,Chinese,0.0
1225,Paratha Plaza,Yes,No,Midtown,3.8/5,171.0, 9980526315,Quick Bites,Delivery,2.0,1.0,American,0.0
15814,Soup'ermanz Kitchen,Yes,No,East Village,4.1/5,439.0," 7795076877,  7259725921",Cafe,Cafes,7.0,3.0,Snacks,1.0
29273,Hunan,No,Yes,Tribeca,4.3 /5,2248.0,080 25520154,Casual Dining,Buffet,7.0,3.0,Chinese,1.0
28960,Rajesh Restaurant,Yes,Yes,East Village,3.5 /5,59.0," 8095457454,  7090207707",Casual Dining,Dine-out,2.0,4.0,American,1.0
3726,Canton,Yes,No,Chelsea,3.6/5,195.0,"080 41410069,  9611320069",Casual Dining,Dine-out,7.0,3.0,Chinese,1.0
17726,Truffles,No,No,Greenwich,4.6/5,1313.0,080 49652148,Cafe,Delivery,7.0,4.0,Snacks,1.0
32324,Kullad Cafe,Yes,No,Lower Manhattan,3.9 /5,333.0," 8861570148,  9972089231",Cafe,Delivery,7.0,4.0,American,0.0
51592,American Tadka,Yes,No,Chinatown,3.7 /5,215.0," 8318686385
 9369581602",Food Court,Dine-out,7.0,1.0,American,1.0
21482,Eat Repeat Express,Yes,No,Midtown,3.2 /5,20.0," 9538155111, 080 41325511",Casual Dining,Dine-out,1.0,5.0,American,1.0
41709,Bageecha,Yes,No,Staten and Ellis Islands,2.1 /5,479.0,"080 28525123
080 28525124",Casual Dining,Dine-out,7.0,2.0,American,1.0
33401,Food And You,No,No,Tribeca,3.8 /5,89.0," 9886360205,  7204347392",Quick Bites,Delivery,7.0,2.0,American,0.0
34809,Cafe Medley,Yes,No,Tribeca,4.2 /5,1067.0," 8041160865
 9845141475",Cafe,Cafes,7.0,3.0,Snacks,1.0
34492,Indori Chatorey,Yes,No,Lower Manhattan,2.8 /5,137.0, 8050765508,Quick Bites,Dine-out,6.0,2.0,American,0.0
29096,SSignature,No,No,East Village,,0.0,"080 25507575, 080 25506676",Casual Dining,Dine-out,1.0,3.0,American,1.0
41951,Jiyan Swadista,Yes,No,Staten and Ellis Islands,3.4 /5,10.0," 9880936279
 9620250050",Quick Bites,Dine-out,,3.0,Chinese,0.0
34451,New Prashanth Hotel,Yes,No,East Village,3.1 /5,53.0, 9916511155,Casual Dining,Dine-out,1.0,4.0,Mexican,1.0
50384,Starter House,Yes,No,Chinatown,3.6 /5,23.0, 8550875745,Quick Bites,Delivery,1.0,2.0,Chinese,0.0
45586,Chai Cafe,No,No,Greenwich,3.9 /5,49.0, 9620644111,Cafe,Desserts,5.0,1.0,Snacks,0.0
19294,Bflat Bar,No,Yes,Greenwich,3.9/5,854.0," 9591126639,  8170086848",Lounge,Drinks & nightlife,7.0,4.0,American,1.0
30122,Jayanagar Grill House,Yes,No,Chelsea,3.5 /5,35.0, 8123186002,Quick Bites,Delivery,1.0,2.0,Italian,0.0
37306,Anvar Bhai's,Yes,No,Lower Manhattan,,0.0,00 09632780768,Quick Bites,Dine-out,1.0,1.0,American,0.0
10917,Kopper Kadai,Yes,Yes,Tribeca,4.1/5,1697.0," 8147957515,  8951958515",Casual Dining,Dine-out,7.0,2.0,American,1.0
51189,Sizzles,No,No,Chinatown,3.5 /5,11.0, 8073637562,Casual Dining,Dine-out,1.0,3.0,American,1.0
18790,Chung's Chinese Corner,Yes,No,Greenwich,2.7/5,283.0,"080 25250500, 080 25214749",Casual Dining,Dine-out,7.0,1.0,Chinese,1.0
18819,Take 5,No,No,Greenwich,3.5/5,10.0,080 65300645,Lounge,Dine-out,1.0,3.0,Chinese,1.0
21479,Pushpa Darshini,No,No,Midtown,3.7 /5,20.0, 9482213336,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
27530,Momo Hut,Yes,No,Tribeca,4.0/5,684.0," 9901617606,  6360809299",Quick Bites,Delivery,7.0,3.0,Chinese,0.0
8199,Sai Charan Tiffin House,No,No,Chinatown,,0.0, 9535154001,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
35493,Drunkling - Sizzlers and Pub,Yes,Yes,Tribeca,4.4 /5,348.0," 8660457440
 8025505542",Casual Dining,Delivery,7.0,6.0,Chinese,1.0
41614,Chiller's Nation - Iris Inn,No,No,Staten and Ellis Islands,2.9 /5,27.0,"080 67369999
 9035016960",Bar,Dine-out,1.0,3.0,American,1.0
33481,S.W.A.T Food Truck,No,No,Tribeca,3.7 /5,21.0, 9739725171,Quick Bites,Delivery,1.0,2.0,American,0.0
10698,Limra Hotel,Yes,No,Lower Manhattan,3.3/5,26.0, 9108803640,Quick Bites,Dine-out,1.0,2.0,Chinese,0.0
44728,Empire Restaurant,Yes,No,Greenwich,4.1 /5,8286.0,080 40414141,Casual Dining,Buffet,7.0,4.0,American,1.0
26800,Beer Adda,Yes,Yes,Tribeca,4.3/5,548.0,"080 41106602,  9902888658",Casual Dining,Delivery,7.0,3.0,American,1.0
21052,Eshanya,Yes,Yes,Chelsea,4.1 /5,1082.0,"080 26531155,  8884420925",Casual Dining,Dine-out,7.0,2.0,American,1.0
41337,Potpourri Kitchen,Yes,No,Staten and Ellis Islands,3.7 /5,12.0,080 49652903,Casual Dining,Delivery,1.0,4.0,Mexican,1.0
22059,Darshan Paradise Restaurant,Yes,No,Lower Manhattan,3.6/5,15.0," 9880414009,  8095414009",Quick Bites,Delivery,1.0,2.0,American,0.0
9766,Totus,Yes,No,Lower Manhattan,NEW,0.0, 7337830757,Quick Bites,Delivery,1.0,1.0,Chinese,0.0
40760,Master Chinese Street,No,No,Staten and Ellis Islands,,0.0, 8660190262,Quick Bites,Delivery,,2.0,Chinese,0.0
1084,Akshaya Donne Biriyani,Yes,No,Midtown,3.1/5,38.0," 9620946562,  8861768017",Quick Bites,Delivery,,3.0,Italian,0.0
21190,Mystique Palate,Yes,No,Chelsea,,339.0," 9663313544,  9916685945",,Dine-out,7.0,2.0,Chinese,0.0
21148,Pavithra Restaurant,No,No,Chelsea,3.2 /5,135.0, 9901051999,Quick Bites,Dine-out,5.0,3.0,Mexican,0.0
32868,Borah's Kitchen,Yes,No,Lower Manhattan,3.3 /5,12.0, 9844900364,Quick Bites,Delivery,1.0,2.0,American,0.0
10676,American Paratha Factory,Yes,No,Lower Manhattan,2.9/5,24.0, 9108091606,Quick Bites,Dine-out,1.0,1.0,American,0.0
41389,Golkonda Chimney,Yes,Yes,Staten and Ellis Islands,3.5 /5,1824.0,"080 42053331
080 28476532",Casual Dining,Delivery,7.0,3.0,Italian,1.0
18958,Tasty Momos,No,No,Greenwich,,0.0, 8073708254,Quick Bites,Dine-out,1.0,1.0,Chinese,0.0
7499,Five Spice Dining,Yes,No,Staten and Ellis Islands,3.6/5,55.0,"080 22545100, 080 22545120",Casual Dining,Delivery,2.0,3.0,Chinese,1.0
53,Burgers And More,Yes,No,Chelsea,4.0/5,618.0,"080 48542442,  7337271771",Casual Dining,Delivery,7.0,5.0,Italian,1.0
29304,Dyu Art Cafe,No,No,Tribeca,4.5 /5,3845.0," 9895674244,  9611319774",Cafe,Cafes,7.0,3.0,Snacks,1.0
35198,AM's Cafe Recreate,Yes,No,Lower Manhattan,3.4 /5,10.0, 8151994019,Takeaway,Delivery,1.0,2.0,Chinese,0.0
35698,Tandoori,Yes,No,Tribeca,,0.0, 7353770007,Quick Bites,Delivery,1.0,2.0,American,0.0
16101,Ande Ka Funda,No,No,East Village,3.3/5,5.0, 9035898378,Quick Bites,Delivery,1.0,3.0,American,0.0
27815,Eat Sleep Eat Repeat,Yes,No,Tribeca,3.5/5,16.0, 7022358500,Quick Bites,Delivery,1.0,3.0,Chinese,0.0
18771,Srinathji's,Yes,Yes,Greenwich,3.6/5,592.0," 8105886845,  9110651171",Casual Dining,Dine-out,7.0,5.0,Italian,1.0
2553,Shanmukha,Yes,No,Tribeca,4.0/5,774.0,080 49652639,Casual Dining,Delivery,7.0,4.0,Italian,1.0
42690,New Leaf Restaurant,Yes,Yes,Greenwich,3.7 /5,59.0," 7975837883
 8095555686",Casual Dining,Delivery,1.0,1.0,Chinese,1.0
8156,Traffic Restaurant,No,No,Staten and Ellis Islands,,0.0, 9886389441,Quick Bites,Dine-out,1.0,1.0,Mexican,0.0
18829,Shalimar,Yes,No,Greenwich,4.0/5,153.0,080 49652615,Casual Dining,Dine-out,,3.0,American,1.0
20445,Cafemoto,Yes,No,Tribeca,4.0/5,201.0," 6360827051,  8129229603",Cafe,Delivery,7.0,4.0,Snacks,1.0
23171,Dr. Sheesha,No,Yes,Midtown,4.1/5,1445.0,080 49653341,Cafe,Dine-out,7.0,4.0,Snacks,1.0
17499,Hammered,No,No,East Village,NEW,0.0,080 45128705,Bar,Pubs and bars,7.0,4.0,American,1.0
23344,Bhukkhad Baba,Yes,No,Midtown,3.7/5,132.0, 6361316696,Quick Bites,Dine-out,2.0,2.0,American,0.0
10509,Hunger Buds,No,No,Lower Manhattan,3.5/5,10.0, 7978198920,Quick Bites,Dine-out,1.0,1.0,American,0.0
19421,Krazzy Folds,Yes,Yes,Chelsea,4.3/5,1907.0,080 49652953,Cafe,Cafes,7.0,4.0,Snacks,1.0
31703,Royal Paris,Yes,No,Lower Manhattan,3.8 /5,71.0,"080 26845444, 080 26846444",Casual Dining,Dine-out,2.0,3.0,American,1.0
16976,Cirkus,No,Yes,East Village,4.3/5,331.0," 9686302222,  9686802222",Bar,Dine-out,7.0,5.0,American,1.0
18971,Hatti Kaapi,No,No,Greenwich,NEW,0.0, 8884440483,Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
37291,HungerLoft,Yes,No,Lower Manhattan,2.5 /5,109.0, 9597450021,Casual Dining,Dine-out,1.0,3.0,American,1.0
18752,Baba Da Perk,No,Yes,Greenwich,4.0/5,364.0," 8880816666,  8880805555",Casual Dining,Dine-out,7.0,1.0,American,1.0
51065,M Cafe - Bengaluru Marriott Hotel Whitefield,No,Yes,Chinatown,,833.0,080 49435000,Fine Dining,Dine-out,7.0,3.0,American,1.0
36185,Chettinad Food House,No,No,Lower Manhattan,3.1 /5,7.0, 9448467130,Quick Bites,Delivery,1.0,3.0,Mexican,0.0
41218,Al Zaiqa Hotel,Yes,No,Staten and Ellis Islands,3.4 /5,14.0, 9620727800,Quick Bites,Delivery,1.0,3.0,Chinese,0.0
7169,Kapoor's Cafe,No,No,Chinatown,4.2/5,2992.0," 9739267702,  8105674336",Casual Dining,Delivery,7.0,1.0,American,1.0
23395,Krishna Food & Chats,No,No,Midtown,,0.0," 9986113300,  9886823636",Quick Bites,Dine-out,1.0,3.0,American,0.0
37282,Priya Restaurant,No,No,Chelsea,,0.0," 8970413456
 9036000184",Quick Bites,Dine-out,1.0,2.0,Mexican,0.0
34018,Chung Wah,Yes,No,Tribeca,,314.0,"080 41607888
080 41607999",Casual Dining,Dine-out,7.0,4.0,Chinese,1.0
50741,Ande Ka Funda,No,No,Chinatown,3.1 /5,8.0, 9538914430,Quick Bites,Delivery,1.0,3.0,American,0.0
51289,Chinese Street,Yes,No,Chinatown,3.1 /5,134.0," 9900079000
 8048657907",Casual Dining,Dine-out,4.0,1.0,Chinese,1.0
7467,The Big Spoon,Yes,No,Chinatown,3.8/5,45.0," 6360116461,  9819246944",Casual Dining,Delivery,1.0,2.0,American,1.0
9187,D View Cafe,Yes,No,Midtown,4.0/5,508.0, 9538943596,Cafe,Delivery,7.0,4.0,Snacks,1.0
28591,Dhuaan,No,No,Tribeca,4.3 /5,135.0, 7406434444,Cafe,Dine-out,5.0,2.0,Snacks,1.0
20540,The Punjabi Rasoi,No,No,Midtown,NEW,0.0,080 42085222,Casual Dining,Delivery,1.0,1.0,American,1.0
16991,Kapoor's Cafe,No,No,East Village,4.0/5,917.0," 9739267702,  9538579030",Casual Dining,Dine-out,7.0,1.0,American,1.0
27092,The House Of Paratha,Yes,No,Tribeca,3.7/5,60.0,"080 25505318,  9886077960",Quick Bites,Delivery,1.0,1.0,American,0.0
1452,Food Court,Yes,No,Midtown,,0.0, 8884220700,Quick Bites,Delivery,1.0,2.0,American,0.0
